lr,ag,lc,dt,cr,rg,rc,tg,tc,cc,wd,ld,fd,dw,py,mt,mn,p1,p2,pd,pf,wk1mc,wk2mc,w1,w2,w3,w4,w5,w1t,w2t,w3t,w4t,w5t,dc,lt,ll3,ll2,ll1,d2l,d1l,lbx,sr,adj1,adj8,ad1,ad8,iw,al,ldiv
L1,5,B,1200,A,g1,r15,g1,t3,0,6,-5,26,9,0,0,0,-1,7,7,11,0,12,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,56,-8.25,-7.5,-6.75,1.5,0.75,-0.04,3,22.62,45.17,22.44,44.99,49,124,75
L2,5,B,1200,A,g1,r15,g1,t3,0,6,-7,26,9,0,0,0,-3,4,4,11,0,12,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,77,-6.25,-6,-5.5,0.75,0.5,-0.13,5,22.35,44.93,22.5,45.08,0,124,26
L3,5,B,1200,A,g1,r15,g1,t3,0,6,-8,26,9,0,0,0,0,-2,-9,3,0,12,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,231,-1.5,-3.75,-36.25,-34.75,-32.5,-5.84,14,28.75,52.14,28.99,52.38,0,124,11
L2,7,B,1200,A,a4,r10,g3,t12,0,-16,-10,85,13,0,0,0,-1,-2,-2,7,0,8,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,91,-3.5,-5,-6.25,-2.75,-1.25,-1.72,8,23.51,45.96,23.87,46.32,0,117,24
L3,7,B,1200,A,a4,r10,g3,t12,0,-16,-9,85,13,0,0,0,0,0,1,11,0,8,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,144,-7.75,-7.25,-8,-0.25,-0.75,1.03,7,23.61,48.55,23.64,48.58,155,117,240
L1,7,B,1200,A,a4,r10,g3,t12,0,-16,-7,85,13,0,0,0,-2,-3,0,9,0,8,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,63,-4.75,-4.75,-11.5,-6.75,-6.75,-0.51,10,23.03,46.24,23.51,46.72,0,117,51
L1,5,B,1200,A,a2,r4,g5,t22,0,12,-1,16,8,0,0,0,0,1,-6,3,0,7,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,71,-2.25,-1,-5.25,-3,-4.25,-0.53,9,25.14,49.42,24.78,49.06,91,119,107
L3,5,B,1200,A,a2,r4,g5,t22,0,12,-4,16,8,0,0,0,0,0,0,9,0,7,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,102,-6.5,-6.75,-5.75,0.75,1,-1.9,6,24.04,46.03,23.77,45.76,0,119,16
L2,5,B,1200,A,a2,r4,g5,t22,0,12,-5,16,8,0,0,0,0,3,3,11,0,7,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,88,-6.25,-5.75,-6,0.25,-0.25,-0.53,3,23.42,46.16,23.12,45.86,0,119,18
L3,5,B,1200,A,g1,r14,g2,t8,0,4,-1,12,4,0,6,23.6,0,1,1,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,88,-2.75,-4.25,-0.5,2.25,3.75,-0.17,4,23.59,46.65,23.2,46.26,0,119,10
L2,5,B,1200,A,g1,r14,g2,t8,0,4,-3,12,4,0,6,23.6,0,5,5,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,63,-4,-3.75,-3.5,0.5,0.25,-0.13,4,22.97,45.63,22.7,45.36,0,119,10
L1,5,B,1200,A,g1,r14,g2,t8,0,4,-2,12,4,0,6,23.6,0,3,3,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,dd,53,-5.5,-4.25,-1.75,3.75,2.5,-0.14,4,22.9,45.6,22.78,45.48,0,119,12
L3,4,B,1200,A,a4,r11,g3,t10,0,-28,-11,405,14,0,0,0,0,1,1,11,0,11,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,154,-5.5,-7.5,-12.25,-6.75,-4.75,-2.4,12,22.65,43.83,23.25,44.43,-164,114,241
L1,4,B,1200,A,a4,r11,g3,t10,0,-28,-8,405,14,0,0,0,0,1,1,11,0,11,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,112,-5.5,-8.25,-7,-1.5,1.25,-1.31,6,21.25,42.27,22.09,43.11,38,114,443
L2,4,B,1200,A,a4,r11,g3,t10,0,-28,-11,405,14,0,0,0,0,0,0,11,0,11,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,144,-7.75,-7.75,-10.75,-3,-3,0.71,11,22.09,45.79,22.66,46.36,6,114,411
L3,9,B,1200,A,a3,r6,g3,t13,0,-2,-12,14,1,0,6,23.6,3,-1,-1,5,0,4,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,260,-3.25,-0.75,-3.75,-0.5,-3,-1.33,8,23.25,45.74,23.46,45.95,0,113,4.5
L2,9,B,1200,A,a3,r6,g3,t13,0,-2,-7,14,1,0,6,23.6,2,1,1,9,0,4,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,77,-5.5,-5.5,-8.5,-3,-3,-0.37,6,23.38,45.88,22.66,45.16,11,113,25
L1,9,B,1200,A,a3,r6,g3,t13,0,-2,-5,14,1,0,6,23.6,0,-2,-2,9,0,4,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,53,-6.75,-6,-6,0.75,0,-0.46,8,23.03,45.81,23.09,45.87,34,113,48
L1,5,B,1200,A,g4,r29,g4,t15,0,2,-2,42,2,0,7,23.6,0,9,9,11,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-4.25,-4.25,-1.75,2.5,2.5,0.28,1,22.42,45.12,22.36,45.06,147,114,189
L2,5,B,1200,A,g4,r29,g4,t15,0,2,-4,42,2,0,7,23.6,-2,-1,-1,11,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,77,-5,-6.5,-11.25,-6.25,-4.75,-0.4,8,22.96,45.7,23.02,45.76,96,114,138
L3,5,B,1200,A,g4,r29,g4,t15,0,2,-7,42,2,0,7,23.6,0,-2,-8,5,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ss,203,-1.75,-2.25,-12.5,-10.75,-10.25,-1.13,14,25.3,49.62,25.24,49.56,284,114,326
L2,5,B,1400,A,g2,r16,g4,t16,-1,0,18,10,8,1,0,0,1,-2,2,11,0,4,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,126,-11.25,-11,-9.75,1.5,1.25,0.28,6,23.22,46.22,23.17,46.17,0,133,10
L1,5,B,1400,A,g2,r16,g4,t16,0,0,0,10,8,1,0,0,0,0,2,5,0,4,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,91,-2.75,-2.25,-1.25,1.5,1,-0.2,4,24.39,48.58,24.39,48.58,0,133,8.2
L3,5,B,1400,A,g2,r16,g4,t16,-1,0,15,10,8,1,0,0,0,1,1,11,0,4,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,151,-9.25,-8.5,-6.5,2.75,2,-0.93,1,22.53,43.91,22.68,44.06,22,133,32
L3,4,B,1400,A,g1,r15,g1,t3,0,1,2,13,14,0,0,0,0,0,-2,3,6,0,22.9,0,23.3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,ss,231,-2,-1.5,-4.25,-2.25,-2.75,-0.27,11,24.28,47.82,23.86,47.4,0,133,5.6
L1,4,B,1400,A,g1,r15,g1,t3,0,1,5,13,14,0,0,0,0,3,4,7,6,0,22.9,0,23.3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,ss,91,-3.75,-1.75,0.25,4,2,-0.31,2,24.41,48.36,24.38,48.33,0,133,3.3
L2,4,B,1400,A,g1,r15,g1,t3,0,1,4,13,14,0,0,0,2,0,0,5,6,0,22.9,0,23.3,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,tc,105,-1.75,-1.75,-2,-0.25,-0.25,0.11,7,23.33,46.62,23.28,46.57,0,133,4
L2,6,B,1400,A,a1,r2,g2,t7,0,11,-5,18,4,1,0,0,0,0,5,9,7,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,207,-6,-4.75,-2.75,3.25,2,0.58,2,23.17,46.4,22.53,45.76,0,122,10
L1,6,B,1400,A,a1,r2,g2,t7,0,11,-4,18,4,1,0,0,0,2,3,5,7,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,179,-3.25,-2,1,4.25,3,0.18,3,24.13,48.27,23.86,48,0,122,4.1
L3,6,B,1400,A,a1,r2,g2,t7,0,11,-5,18,4,1,0,0,0,-1,-2,7,7,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,214,-5.25,-4,-4,1.25,0,1.1,8,23.51,47.82,23.09,47.4,0,122,7.2
L3,4,B,1400,A,g1,r13,g2,t9,0,4,0,4.1,10,1,0,0,0,0,0,5,0,2,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0
L1,4,B,1400,A,g1,r13,g2,t9,0,4,6,4.1,10,1,0,0,0,4,4,5,0,2,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,71,-5.25,-4,0.5,5.75,4.5,-0.03,2,22.53,44.78,22.43,44.68,0,131,8.5
L2,4,B,1400,A,g1,r13,g2,t9,0,4,3,4.1,10,1,0,0,-1,3,3,11,0,2,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,105,-3.75,-6,-4.5,-0.75,1.5,-0.79,5,22.91,45.53,23.48,46.1,98.9,131,103
L2,9,B,1400,A,g4,r29,g4,t15,0,10,7,16,11,0,0,0,0,3,6,9,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,84,-3.75,-2.75,1.5,5.25,4.25,0.23,1,23.08,45.99,22.85,45.76,0,130,4.9
L1,9,B,1400,A,g4,r29,g4,t15,0,10,-2,16,11,0,0,0,2,-2,3,11,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-6,-5,-9.75,-3.75,-4.75,-0.33,7,23.58,46.63,23.33,46.38,0,130,5.4
L3,9,B,1400,A,g4,r29,g4,t15,0,10,5,16,11,0,0,0,0,1,5,11,0,0,0,0,22.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ss,102,-8.25,-7,-6,2.25,1,-0.61,3,24.06,47.53,24.2,47.67,0,130,16
L1,6,B,1400,A,g4,r30,g4,t14,0,15,7,2.5,1,1,0,0,0,2,5,7,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,56,-5.25,-2.5,1.75,7,4.25,0.04,1,23.21,45.91,22.83,45.53,0,130,3.8
L2,6,B,1400,A,g4,r30,g4,t14,0,15,7,2.5,1,1,0,0,2,7,7,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tz,71,-8,-4.25,-1.5,6.5,2.75,-0.57,2,22.79,44.39,22.34,43.94,0,130,6.2
L3,6,B,1400,A,g4,r30,g4,t14,0,15,5,2.5,1,1,0,0,0,1,-4,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,116,-1.75,-1.5,-3,-1.25,-1.5,0.2,9,24.86,49.52,24.58,49.24,0,130,2.5
L1,5,B,1400,A,a1,r1,g2,t5,0,-9,1,46,6,1,0,0,0,-1,1,5,0,8,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,60,-2.5,-2.5,-3.25,-0.75,-0.75,0.59,8,23.41,47.61,23.63,47.83,0,127,3.1
L3,5,B,1400,A,a1,r1,g2,t5,0,-9,5,46,6,1,0,0,0,0,4,5,0,8,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,123,-4,-3.25,-1.25,2.75,2,0.46,1,23.41,47.33,23.58,47.5,0,127,5.9
L2,5,B,1400,A,a1,r1,g2,t5,0,-9,3,46,6,1,0,0,0,0,0,5,0,8,0,22.4,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,109,-4.5,-2.75,-0.5,4,2.25,-0.22,3,24.37,48.25,24.17,48.05,0,127,2.5
L1,3,B,1400,A,g3,r24,g2,t8,0,32,-1,62,3,0,0,0,1,1,1,7,8,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tz,105,-3.5,-4,-3,0.5,1,0.8,2,23.12,46.27,22.33,45.48,0,125,4
L2,3,B,1400,A,g3,r24,g2,t8,0,32,-4,62,3,0,0,0,1,-1,-1,1,8,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tz,126,-0.06,0.5,-0.5,-0.44,-1,-1.19,2,22.66,43.56,21.99,42.89,0,125,1.7
L3,3,B,1400,A,g3,r24,g2,t8,0,32,-4,62,3,0,0,0,0,0,0,1,8,0,22.7,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tz,147,-0.25,-0.25,-2.25,-2,-2,-2.67,3,24.58,45.87,23.86,45.15,0,125,2.2
L3,6,B,1400,A,g2,r17,g3,t12,0,-5,2,11,5,1,0,0,1,-2,0,5,0,7,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,120,-1.75,-2,-3.75,-2,-1.75,0.89,7,23.57,48.45,24.04,48.92,0,125,7.8
L2,6,B,1400,A,g2,r17,g3,t12,0,-5,2,11,5,1,0,0,2,0,0,3,0,7,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,91,-0.75,-0.25,-0.25,0.5,0,-0.37,5,24.19,48.38,24.61,48.8,0,125,4.9
L1,6,B,1400,A,g2,r17,g3,t12,0,-5,0,11,5,1,0,0,0,0,-6,3,0,7,0,22.7,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,ss,63,-3,-1.75,-8,-5,-6.25,-0.9,12,24.4,48.02,24.52,48.14,0,125,5.2
L1,7,B,1400,A,a2,r7,g3,t13,0,-25,-3,49,12,0,0,0,-2,0,1,11,2,0,22.6,0,23.2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,tc,56,-7.5,-5.5,-6.5,1,-1,-0.41,8,22.53,45.35,23.16,45.98,0,119,82
L2,7,B,1400,A,a2,r7,g3,t13,0,-25,-9,49,12,0,0,0,1,-1,-4,7,2,0,22.6,0,23.2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,ss,71,-4.5,-3.5,-8,-3.5,-4.5,-0.49,9,24.24,48.56,24.59,48.91,0,119,20
L3,7,B,1400,A,a2,r7,g3,t13,0,-25,-10,49,12,0,0,0,-1,2,-2,3,2,0,22.6,0,23.2,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,ss,102,-2.75,-2,-5.25,-2.5,-3.25,-1.2,9,24.5,48.05,24.5,48.05,0,119,8.4
L3,4,B,1400,A,a2,r4,g5,t19,0,-11,-7,280,2,0,0,0,-3,-1,-1,7,0,9,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,154,-1.5,-2.5,-5.5,-4,-3,-2.3,9,23.77,44.79,23.15,44.17,-83,118,197
L2,4,B,1400,A,a2,r4,g5,t19,0,-11,-7,280,2,0,0,0,0,-2,-2,7,0,9,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,123,-3.25,-4,-3.75,-0.5,0.25,-0.8,7,23.56,46.3,23.37,46.11,-129,118,151
L1,4,B,1400,A,a2,r4,g5,t19,0,-11,-5,280,2,0,0,0,-1,-2,-2,9,0,9,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,74,-5.25,-7,-8,-2.75,-1,-0.49,9,22.88,45.67,23.16,45.95,0,118,55
L2,7,B,1400,A,a4,r9,g3,t13,0,-17,-10,16,13,1,0,0,1,6,6,11,0,3,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tz,77,-7,-10,-6.25,0.75,3.75,-0.94,4,22.24,44.44,22.89,45.09,0,110,9.3
L3,7,B,1400,A,a4,r9,g3,t13,0,-17,-7,16,13,1,0,0,-3,-4,-4,5,0,3,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,95,-2.75,-4.5,-4.25,-1.5,0.25,-1.42,9,23.14,45.81,23.92,46.59,6,110,22
L1,7,B,1400,A,a4,r9,g3,t13,0,-17,-6,16,13,1,0,0,-1,1,3,7,0,3,0,22.5,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,56,-4,-2.5,-2.75,1.25,-0.25,0.32,7,22.25,45.39,22.67,45.81,8,110,24
L1,4,B,1400,A,a4,r12,g2,t9,0,13,-9,301,9,0,0,0,-1,-1,-1,9,0,5,0,23,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,56,-5.5,-4,-6.75,-1.25,-2.75,-0.09,10,23.33,46.47,23.01,46.15,-71,115,230
L2,4,B,1400,A,a4,r12,g2,t9,0,13,-10,301,9,0,0,0,0,-2,-8,3,0,5,0,23,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,74,-1,-2,-12.75,-11.75,-10.75,-0.98,12,25.62,50.26,25.37,50.01,-192,115,109
L3,4,B,1400,A,a4,r12,g2,t9,0,13,-14,301,9,0,0,0,-1,-3,-3,9,0,5,0,23,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gz,88,-3.75,-4.5,-10.5,-6.75,-6,-1.24,11,24.11,47.05,23.83,46.77,0,115,43
L2,4,B,1400,A,g1,r14,g5,t18,1,39,-15,13,7,0,0,0,0,0,-1,1,0,3,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,67,0.5,0.06,-1.5,-2,-1.56,-0.69,10,24.75,48.21,23.78,47.24,28,115,41
L3,4,B,1400,A,g1,r14,g5,t18,1,39,-18,13,7,0,0,0,1,1,-3,3,0,3,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,84,-3,-1.75,-6.25,-3.25,-4.5,-1.09,7,24.41,47.58,23.81,46.98,0,115,19
L1,4,B,1400,A,g1,r14,g5,t18,1,39,-12,13,7,0,0,0,0,-1,5,5,0,3,0,23.1,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,56,-2.5,-2,0.01,2.51,2.01,-0.03,2,23.99,47.28,23.02,46.31,0,115,3
L3,3,B,1000,A,a4,r12,g5,t18,-1,0,13,197,14,1,6,22.6,2,2,2,11,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,147,-2.75,-4.5,-7.5,-4.75,-3,-2.31,6,24.39,45.09,23.4,44.1,88,133,285
L2,3,B,1000,A,a4,r12,g5,t18,-1,0,18,197,14,1,6,22.6,-2,-2,-2,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,116,-4.5,-6.25,-29,-24.5,-22.75,-3.33,12,27.85,51.2,27.22,50.57,-65,133,132
L1,3,B,1000,A,a4,r12,g5,t18,-1,0,22,197,14,1,6,22.6,-3,0,0,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ss,63,-4.75,-8,-13,-8.25,-5,-1.35,7,24.74,47.47,24.74,47.47,-82,133,115
L1,6,B,1000,A,g3,r24,g4,t16,-1,8,19,10,1,1,0,0,0,-4,-4,1,0,0,0,0,21.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ts,273,1,0.25,-2.5,-3.5,-2.75,-0.54,13,24.05,46.75,23.81,46.51,0,133,5.3
L2,6,B,1000,A,g3,r24,g4,t16,0,8,0,10,1,1,0,0,-1,2,2,3,0,0,0,0,21.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,ss,351,-2,-3.25,-1,1,2.25,-1.67,3,24.21,46.3,23.76,45.85,0,133,2.3
L3,6,B,1000,A,g3,r24,g4,t16,0,8,0,10,1,1,0,0,0,0,0,5,0,0,0,0,21.9,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0
L3,4,B,1000,A,a1,r1,g3,t11,0,9,4,5.8,8,1,0,0,1,3,3,5,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,112,-2,-2.5,1.25,3.25,3.75,-1.47,3,22.61,43.27,22.25,42.91,0,131,3.7
L1,4,B,1000,A,a1,r1,g3,t11,0,9,1,5.8,8,1,0,0,0,1,1,5,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,63,-1.25,-1.5,-5.25,-4,-3.75,-2.13,3,22.69,42.95,22.42,42.68,0,131,8.5
L2,4,B,1000,A,a1,r1,g3,t11,0,9,2,5.8,8,1,0,0,0,2,2,5,0,0,0,0,22.2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,tc,84,-1.25,-1.75,-6,-4.75,-4.25,-2.07,2,22.97,43.36,22.52,42.91,0,131,4.1
L1,5,B,1000,A,g4,r30,g1,t23,0,-16,-2,9.5,11,1,0,0,0,4,4,7,2,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,56,-4,-3.25,-1,3,2.25,-0.2,2,22.08,44.5,22.56,44.98,34.5,131,44
L3,5,B,1000,A,g4,r30,g1,t23,-1,-16,11,9.5,11,1,0,0,2,-5,-5,5,2,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,112,-4,-2,-5.25,-1.25,-3.25,-0.8,12,22.21,44.31,23.23,45.33,99.5,131,109
L2,5,B,1000,A,g4,r30,g1,t23,-1,-16,13,9.5,11,1,0,0,0,-5,-5,3,2,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,67,-1.5,-2,-15.75,-14.25,-13.75,-3.31,9,24.81,46.7,25.59,47.48,46.5,131,56
L1,5,B,1000,A,a4,r9,g2,t7,0,12,1,76,3,0,0,0,-1,-3,-3,1,5,0,22.8,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,53,0.25,-1.75,-3.25,-3.5,-1.5,-0.98,9,24.24,47.11,23.88,46.75,0,123,5.8
L3,5,B,1000,A,a4,r9,g2,t7,0,12,-10,76,3,0,0,0,-1,1,1,3,5,0,22.8,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,109,-0.75,-1.25,-1.5,-0.75,-0.25,0.3,8,23.36,46.81,22.85,46.3,0,123,3.7
L2,5,B,1000,A,a4,r9,g2,t7,0,12,-2,76,3,0,0,0,0,-3,-3,1,5,0,22.8,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,88,-1,-2,-1.25,-0.25,0.75,-0.7,10,23.83,46.81,23.62,46.6,0,123,7.2
L3,4,B,1000,A,a1,r2,g2,t9,0,7,-2,3.3,4,1,0,0,-1,-6,-6,5,5,0,23,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,gs,109,-1.75,-2.25,-5.25,-3.5,-3,-0.15,11,23.9,47.35,23.54,46.99,66.7,116,70
L2,4,B,1000,A,a1,r2,g2,t9,0,7,1,3.3,4,1,0,0,0,-6,-6,1,5,0,23,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,ts,98,-0.25,-0.25,-4,-3.75,-3.75,-0.7,14,23.85,46.46,23.34,45.95,104.7,116,108
L1,4,B,1000,A,a1,r2,g2,t9,1,7,-7,3.3,4,1,0,0,0,0,0,1,5,0,23,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,tc,77,0.5,1,5,-4.5,-4,-2.55,1,22.58,42.61,22.37,42.4,0,116,4.9
L2,4,B,1000,A,a3,r5,g1,t2,0,3,-7,37,9,0,6,22.3,1,0,0,9,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,gs,88,-5,-4,-5.25,-0.25,-1.25,-0.8,6,23.37,46.03,23.25,45.91,0,126,13
L1,4,B,1000,A,a3,r5,g1,t2,0,3,-2,37,9,0,6,22.3,-1,-6,-6,3,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,ts,67,-1.25,-1.5,-5.5,-4.25,-4,-1.79,12,24,46.18,23.91,46.09,0,126,17
L3,4,B,1000,A,a3,r5,g1,t2,-1,3,12,37,9,0,6,22.3,0,-3,-3,5,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,tc,112,-1.75,-2,-4.75,-3,-2.75,-2.38,8,23.04,43.25,22.95,43.16,0,126,40
L3,4,B,1000,A,a3,r6,g2,t5,0,-16,-2,41,7,0,0,0,0,-1,-1,1,0,9,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,130,0.25,0.75,-0.75,-1,-1.5,-1.96,6,24.36,46.73,24.27,46.64,0,123,40
L2,4,B,1000,A,a3,r6,g2,t5,0,-16,-6,41,7,0,0,0,0,-6,-6,1,0,9,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,109,0.5,0.75,-2.5,-3,-3.25,-0.14,10,23.51,46.88,23.33,46.7,0,123,8
L1,4,B,1000,A,a3,r6,g2,t5,0,-16,-3,41,7,0,0,0,0,-2,-2,3,0,9,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,tc,63,-0.5,-0.75,-5.75,-5.25,-5,-2.32,8,22.01,42.27,22.49,42.75,0,123,12
L1,4,B,1000,A,a2,r4,g3,t10,0,0,0,20,6,1,0,0,0,0,0,5,3,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L3,4,B,1000,A,a2,r4,g3,t10,0,0,0,20,6,1,0,0,0,0,0,5,3,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L2,4,B,1000,A,a2,r4,g3,t10,0,0,0,20,6,1,0,0,0,0,0,5,3,0,22.2,0,0,0,0,TRUE,FALSE,FALSE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L3,4,B,1000,A,g1,r13,g5,t19,0,0,0,9.2,5,1,10,22.6,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L1,4,B,1000,A,g1,r13,g5,t19,0,0,0,9.2,5,1,10,22.6,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L2,4,B,1000,A,g1,r13,g5,t19,0,0,0,9.2,5,1,10,22.6,0,0,0,5,0,0,0,0,22.8,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0
L2,4,B,1000,A,g2,r18,g1,t1,0,19,0,65,10,1,0,0,0,0,0,5,0,3,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,dd,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0
L1,4,B,1000,A,g2,r18,g1,t1,0,19,-2,65,10,1,0,0,3,-5,-5,5,0,3,0,22.9,0,0,0,FALSE,TRUE,FALSE,FALSE,FALSE,gs,60,-2.5,-2.5,-4.75,-2.25,-2.25,-2.34,10,25.22,47.59,24.65,47.02,0,124,12
